"","X","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_date","word","sentiment"
"7383",7383,"US",12276716,"R3R42I8SRALLS9","B00LCIYQPY",331269443,"Fire HD 6","PC",3,0,1,"N","Y","Not Very User Friendly","2015-08-31","friendly","positive"
"7385",7385,"US",12276716,"R3R42I8SRALLS9","B00LCIYQPY",331269443,"Fire HD 6","PC",3,0,1,"N","Y","Not Very User Friendly","2015-08-31","disinterested","negative"
"7388",7388,"US",30274233,"R2VRCV13CKPX3O","B010TKWAGM",42123878,"rotor® 7"" Bluetooth HD Quad Core 1024X600 Tablet PC Actions 7031 Cortex A9 CPU Android 4.4.2 KitKat 512MB RAM 4GB FLASH Dual Camera Google Play Store WiFi Support Netflix 3D Games Flash Skype","PC",2,0,1,"N","Y","seemed like a good idea.....","2015-08-31","battery","negative"
"7390",7390,"US",30274233,"R2VRCV13CKPX3O","B010TKWAGM",42123878,"rotor® 7"" Bluetooth HD Quad Core 1024X600 Tablet PC Actions 7031 Cortex A9 CPU Android 4.4.2 KitKat 512MB RAM 4GB FLASH Dual Camera Google Play Store WiFi Support Netflix 3D Games Flash Skype","PC",2,0,1,"N","Y","seemed like a good idea.....","2015-08-31","die","negative"
"7394",7394,"US",17414073,"R318ZD8Z4JAMUO","B00OP2PKHW",908022126,"Toshiba Desktop Internal Hard Drive","PC",1,0,2,"N","Y","The Drive reported issues (through SMART) less than one week ...","2015-08-31","raid","negative"
"7398",7398,"US",17414073,"R318ZD8Z4JAMUO","B00OP2PKHW",908022126,"Toshiba Desktop Internal Hard Drive","PC",1,0,2,"N","Y","The Drive reported issues (through SMART) less than one week ...","2015-08-31","rating","negative"
"7400",7400,"US",17414073,"R318ZD8Z4JAMUO","B00OP2PKHW",908022126,"Toshiba Desktop Internal Hard Drive","PC",1,0,2,"N","Y","The Drive reported issues (through SMART) less than one week ...","2015-08-31","lack","negative"
"7401",7401,"US",17414073,"R318ZD8Z4JAMUO","B00OP2PKHW",908022126,"Toshiba Desktop Internal Hard Drive","PC",1,0,2,"N","Y","The Drive reported issues (through SMART) less than one week ...","2015-08-31","talk","positive"
"7403",7403,"US",17414073,"R318ZD8Z4JAMUO","B00OP2PKHW",908022126,"Toshiba Desktop Internal Hard Drive","PC",1,0,2,"N","Y","The Drive reported issues (through SMART) less than one week ...","2015-08-31","worth","positive"
"7404",7404,"US",17414073,"R318ZD8Z4JAMUO","B00OP2PKHW",908022126,"Toshiba Desktop Internal Hard Drive","PC",1,0,2,"N","Y","The Drive reported issues (through SMART) less than one week ...","2015-08-31","worth","positive"
"7406",7406,"US",17414073,"R318ZD8Z4JAMUO","B00OP2PKHW",908022126,"Toshiba Desktop Internal Hard Drive","PC",1,0,2,"N","Y","The Drive reported issues (through SMART) less than one week ...","2015-08-31","ordeal","negative"
"7408",7408,"US",17414073,"R318ZD8Z4JAMUO","B00OP2PKHW",908022126,"Toshiba Desktop Internal Hard Drive","PC",1,0,2,"N","Y","The Drive reported issues (through SMART) less than one week ...","2015-08-31","exhausted","negative"
"7412",7412,"US",24109504,"R2V5RR8L9LKZED","B00I15SB16",479473290,"Kindle, 6"" Glare-Free Touchscreen Display","PC",5,0,0,"N","Y","Five Stars","2015-08-31","gift","positive"
"7416",7416,"US",24109504,"R2V5RR8L9LKZED","B00I15SB16",479473290,"Kindle, 6"" Glare-Free Touchscreen Display","PC",5,0,0,"N","Y","Five Stars","2015-08-31","mother","negative"
"7417",7417,"US",24109504,"R2V5RR8L9LKZED","B00I15SB16",479473290,"Kindle, 6"" Glare-Free Touchscreen Display","PC",5,0,0,"N","Y","Five Stars","2015-08-31","mother","positive"
"7423",7423,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","risk","negative"
"7425",7425,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","losing","negative"
"7427",7427,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","valuable","positive"
"7428",7428,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","gold","positive"
"7429",7429,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","iron","positive"
"7431",7431,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","fake","negative"
"7434",7434,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","beware","negative"
"7435",7435,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","fake","negative"
"7436",7436,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","cheap","negative"
"7439",7439,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","dishonest","negative"
"7441",7441,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","inflated","negative"
"7445",7445,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","lose","negative"
"7448",7448,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","corrupt","negative"
"7449",7449,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","valuable","positive"
"7451",7451,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","true","positive"
"7453",7453,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","corrupt","negative"
"7454",7454,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","valuable","positive"
"7455",7455,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","lost","negative"
"7457",7457,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","manufacturer","positive"
"7459",7459,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","achieve","positive"
"7463",7463,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","share","positive"
"7465",7465,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","assembly","positive"
"7467",7467,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","producing","positive"
"7468",7468,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","supply","positive"
"7469",7469,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","cheap","negative"
"7470",7470,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","ability","positive"
"7471",7471,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","technology","positive"
"7473",7473,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","true","positive"
"7476",7476,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","top","positive"
"7478",7478,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","fake","negative"
"7480",7480,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","true","positive"
"7484",7484,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","cautious","positive"
"7486",7486,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","offer","positive"
"7487",7487,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","real","positive"
"7489",7489,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","cheap","negative"
"7490",7490,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","utility","positive"
"7492",7492,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","intact","positive"
"7494",7494,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","error","negative"
"7496",7496,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","fake","negative"
"7498",7498,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","rest","positive"
"7499",7499,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","corrupt","negative"
"7501",7501,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","fake","negative"
"7503",7503,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","favorite","positive"
"7505",7505,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","supply","positive"
"7506",7506,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","cheap","negative"
"7507",7507,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","ability","positive"
"7508",7508,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","technology","positive"
"7510",7510,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","true","positive"
"7513",7513,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","top","positive"
"7515",7515,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","fake","negative"
"7517",7517,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","true","positive"
"7521",7521,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","cautious","positive"
"7523",7523,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","offer","positive"
"7524",7524,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","real","positive"
"7526",7526,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","cheap","negative"
"7527",7527,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","utility","positive"
"7529",7529,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","intact","positive"
"7531",7531,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","error","negative"
"7533",7533,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","fake","negative"
"7535",7535,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","rest","positive"
"7536",7536,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","corrupt","negative"
"7538",7538,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","fake","negative"
"7540",7540,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","favorite","positive"
"7542",7542,"US",37768226,"R2E92KJ6NW11JS","B014K776A0",905629439,"USB Flash Drive 1 TB Metal USB Flash Drive Gold Edition USB Stick + FREE Gift","PC",3,0,0,"N","N","Seems too good to be true? It is! (READ CAREFULLY BEFORE BUYING)","2015-08-31","information","positive"
"7546",7546,"US",456138,"R1GYYL4Q36IEK3","B00SE8UI6Q",920680361,"ELENKER&trade; External Slot in USB Case Box for Macbook Pro DVD CD SATA Superdrive","PC",2,0,0,"N","Y","Very bad quality product","2015-08-31","bad","negative"
"7548",7548,"US",456138,"R1GYYL4Q36IEK3","B00SE8UI6Q",920680361,"ELENKER&trade; External Slot in USB Case Box for Macbook Pro DVD CD SATA Superdrive","PC",2,0,0,"N","Y","Very bad quality product","2015-08-31","cheap","negative"
"7549",7549,"US",456138,"R1GYYL4Q36IEK3","B00SE8UI6Q",920680361,"ELENKER&trade; External Slot in USB Case Box for Macbook Pro DVD CD SATA Superdrive","PC",2,0,0,"N","Y","Very bad quality product","2015-08-31","poorly","negative"
"7551",7551,"US",456138,"R1GYYL4Q36IEK3","B00SE8UI6Q",920680361,"ELENKER&trade; External Slot in USB Case Box for Macbook Pro DVD CD SATA Superdrive","PC",2,0,0,"N","Y","Very bad quality product","2015-08-31","interior","positive"
"7554",7554,"US",456138,"R1GYYL4Q36IEK3","B00SE8UI6Q",920680361,"ELENKER&trade; External Slot in USB Case Box for Macbook Pro DVD CD SATA Superdrive","PC",2,0,0,"N","Y","Very bad quality product","2015-08-31","top","positive"
"7556",7556,"US",456138,"R1GYYL4Q36IEK3","B00SE8UI6Q",920680361,"ELENKER&trade; External Slot in USB Case Box for Macbook Pro DVD CD SATA Superdrive","PC",2,0,0,"N","Y","Very bad quality product","2015-08-31","worth","positive"
"7557",7557,"US",158966,"R1210KG1M5ZUTW","B004O39OJW",230940302,"Replacement 6-cells Laptop Battery for Sony VAIO VGP-BPS22 Series NoteBook","PC",5,0,0,"N","Y","Five Stars","2015-08-31","charm","positive"
"7560",7560,"US",158966,"R1210KG1M5ZUTW","B004O39OJW",230940302,"Replacement 6-cells Laptop Battery for Sony VAIO VGP-BPS22 Series NoteBook","PC",5,0,0,"N","Y","Five Stars","2015-08-31","perfect","positive"
"7563",7563,"US",158966,"R1210KG1M5ZUTW","B004O39OJW",230940302,"Replacement 6-cells Laptop Battery for Sony VAIO VGP-BPS22 Series NoteBook","PC",5,0,0,"N","Y","Five Stars","2015-08-31","battery","negative"
"7564",7564,"US",12231968,"RTUG3RB7HE5CP","B013ALA9LA",671157305,"TP-Link OnHub AC1900 Wireless Wi-Fi Router","PC",5,1,3,"N","N","Getting Ready for the Full Home Automation ERA!!!  THE ONHUB DOESN'T LOOK LIKE IT FELL OUT OF AN ALIEN SPACECRAFT","2015-08-31","fell","negative"
"7568",7568,"US",12231968,"RTUG3RB7HE5CP","B013ALA9LA",671157305,"TP-Link OnHub AC1900 Wireless Wi-Fi Router","PC",5,1,3,"N","N","Getting Ready for the Full Home Automation ERA!!!  THE ONHUB DOESN'T LOOK LIKE IT FELL OUT OF AN ALIEN SPACECRAFT","2015-08-31","alien","negative"
"7571",7571,"US",12231968,"RTUG3RB7HE5CP","B013ALA9LA",671157305,"TP-Link OnHub AC1900 Wireless Wi-Fi Router","PC",5,1,3,"N","N","Getting Ready for the Full Home Automation ERA!!!  THE ONHUB DOESN'T LOOK LIKE IT FELL OUT OF AN ALIEN SPACECRAFT","2015-08-31","intelligence","positive"
"7575",7575,"US",19869862,"R29ZVCTY15H6HG","B00E2URSF4",15091856,"DE15R-9 - 9 cells - Laptop Battery For Dell Inspiron N5010, N7010 (17R), n5030 (15R), m5030, N4010 (14R), m5010, N5110, N7110, N4110 Fits P/N : 4T7JN, TKV2V, J1KND (6600mAh)","PC",5,0,0,"N","Y","All good right now","2015-08-31","fits","negative"
"7576",7576,"US",19869862,"R29ZVCTY15H6HG","B00E2URSF4",15091856,"DE15R-9 - 9 cells - Laptop Battery For Dell Inspiron N5010, N7010 (17R), n5030 (15R), m5030, N4010 (14R), m5010, N5110, N7110, N4110 Fits P/N : 4T7JN, TKV2V, J1KND (6600mAh)","PC",5,0,0,"N","Y","All good right now","2015-08-31","bottom","negative"
"7579",7579,"US",19869862,"R29ZVCTY15H6HG","B00E2URSF4",15091856,"DE15R-9 - 9 cells - Laptop Battery For Dell Inspiron N5010, N7010 (17R), n5030 (15R), m5030, N4010 (14R), m5010, N5110, N7110, N4110 Fits P/N : 4T7JN, TKV2V, J1KND (6600mAh)","PC",5,0,0,"N","Y","All good right now","2015-08-31","battery","negative"
"7582",7582,"US",11169499,"RWGS0JCXXSAHX","B012DT6YW8",286149266,"Dell Neoprene Sleeves","PC",1,0,0,"Y","N","All Flash No Substance, Avoid","2015-08-31","pretty","positive"
"7584",7584,"US",11169499,"RWGS0JCXXSAHX","B012DT6YW8",286149266,"Dell Neoprene Sleeves","PC",1,0,0,"Y","N","All Flash No Substance, Avoid","2015-08-31","lacking","negative"
"7585",7585,"US",11169499,"RWGS0JCXXSAHX","B012DT6YW8",286149266,"Dell Neoprene Sleeves","PC",1,0,0,"Y","N","All Flash No Substance, Avoid","2015-08-31","substance","positive"
"7586",7586,"US",11169499,"RWGS0JCXXSAHX","B012DT6YW8",286149266,"Dell Neoprene Sleeves","PC",1,0,0,"Y","N","All Flash No Substance, Avoid","2015-08-31","padding","positive"
"7589",7589,"US",11169499,"RWGS0JCXXSAHX","B012DT6YW8",286149266,"Dell Neoprene Sleeves","PC",1,0,0,"Y","N","All Flash No Substance, Avoid","2015-08-31","nervous","negative"
"7590",7590,"US",11169499,"RWGS0JCXXSAHX","B012DT6YW8",286149266,"Dell Neoprene Sleeves","PC",1,0,0,"Y","N","All Flash No Substance, Avoid","2015-08-31","resist","negative"
